UnRipe_fruit,TGS2620,TGS2610,TGS2602,MQ4,MQ5,temp,humid
Grapes,134,67,132,133,60,24,35
Grapes,153,67,136,142,60,24,35
Grapes,140,68,136,139,61,24,35
Grapes,129,65,131,119,60,24,35
Grapes,140,67,130,133,60,24,35
Grapes,163,67,150,150,61,24,35
Grapes,152,67,141,140,62,24,35
Grapes,143,66,139,138,60,24,35
Grapes,143,65,139,138,61,24,35
Grapes,156,67,142,145,61,24,35
Grapes,155,67,160,150,60,24,35
Grapes,162,65,147,153,59,24,35
Grapes,150,68,149,144,60,24,35
Grapes,169,66,146,150,61,24,35
Grapes,160,69,141,153,60,24,35
Grapes,159,67,141,149,61,24,35
Grapes,156,65,144,144,60,24,35
Grapes,157,67,143,152,60,24,35
Grapes,158,66,141,151,60,24,35
Grapes,152,67,147,149,60,24,35
Grapes,148,67,134,133,59,24,35
Grapes,126,68,126,132,62,24,35
Grapes,134,66,126,111,63,24,35
Grapes,130,65,125,127,61,24,35
Grapes,117,67,121,123,59,24,35
Grapes,127,66,128,139,61,24,35
Grapes,157,67,142,152,61,24,35
Grapes,157,67,151,152,61,24,35
Grapes,145,67,135,132,62,24,35
Grapes,140,68,143,131,60,24,35
Grapes,135,67,132,129,60,24,35
Grapes,133,67,118,123,62,24,35
Grapes,139,67,121,125,62,24,35
Grapes,140,67,123,139,60,24,35
Grapes,160,67,137,140,62,24,35
Grapes,155,67,142,148,61,24,35
Grapes,156,70,147,148,60,24,35
Grapes,151,66,145,143,60,24,35
Grapes,137,67,128,136,61,24,35
Grapes,119,69,124,115,60,24,35
Grapes,145,66,139,130,62,24,35
Grapes,143,65,139,140,60,24,35
Grapes,142,66,130,142,59,24,35
Grapes,127,68,123,120,61,24,35
Grapes,150,67,159,139,60,24,35
Grapes,141,68,136,136,61,24,35
Grapes,141,66,131,124,60,24,35
Grapes,124,68,124,117,60,24,35
Grapes,137,67,134,132,60,24,35
Grapes,149,67,135,142,61,24,35
Grapes,152,68,150,144,61,24,35
Grapes,164,66,146,143,59,24,35
Grapes,153,68,140,144,60,24,35
Grapes,149,67,130,135,60,24,35
Grapes,151,66,150,144,61,24,35
Grapes,165,67,146,149,60,24,35
Grapes,150,65,141,145,60,24,35
Grapes,146,67,140,136,61,24,35
Grapes,127,66,135,128,59,24,35
Grapes,137,67,119,133,59,24,35
Grapes,146,68,124,135,59,24,35
Grapes,144,68,134,137,61,24,35
Grapes,153,66,144,149,60,24,35
Grapes,152,68,137,151,60,24,35
Grapes,156,65,157,149,60,24,35
Grapes,161,67,150,154,61,24,35
Grapes,145,67,135,133,62,24,35
Grapes,141,67,132,134,61,24,35
Grapes,117,67,122,111,60,24,35
Grapes,145,66,134,135,57,24,35
Grapes,154,67,145,145,61,24,35
Grapes,149,67,140,142,62,24,35
Grapes,133,65,113,130,61,24,35
Grapes,127,66,125,129,61,24,35
Grapes,146,67,139,142,61,24,35
Grapes,161,66,146,148,61,24,35
Grapes,134,66,128,127,61,24,35
Grapes,135,66,132,122,62,24,35
Grapes,161,67,145,152,61,24,35
Grapes,130,68,124,119,61,24,35
Grapes,162,67,148,148,61,24,35
Grapes,125,67,127,121,60,24,35
Grapes,153,68,147,139,59,24,35
Grapes,134,67,119,120,61,24,35
Grapes,152,67,157,139,62,24,35
Grapes,126,68,118,125,61,24,35
Grapes,160,67,159,143,61,24,35
Grapes,120,67,123,115,60,24,35
Grapes,153,67,139,142,61,24,35
Grapes,131,67,133,130,61,24,35
Grapes,127,66,124,123,60,24,35
Grapes,152,67,148,141,62,24,35
Grapes,134,67,137,133,60,24,35
Grapes,115,68,116,114,59,24,35
Grapes,125,67,119,119,62,24,35
Grapes,146,68,133,132,60,24,35
Grapes,148,68,135,144,61,24,35
Grapes,151,68,142,144,60,24,35
Grapes,139,67,129,136,61,24,35
Grapes,133,68,125,128,60,24,35
Grapes,123,66,128,117,61,24,35
Grapes,136,68,118,132,62,24,35
Grapes,147,66,144,139,60,24,35
Grapes,162,68,145,153,61,24,35
Grapes,146,69,154,141,60,24,35
Grapes,137,68,128,123,61,24,35
Grapes,129,67,124,127,61,24,35
Grapes,157,67,153,147,61,24,35
Grapes,152,69,154,140,60,24,35
Grapes,117,67,128,110,60,24,35
Grapes,143,66,136,138,61,24,35
Grapes,162,67,144,150,61,24,35
Grapes,134,67,120,115,60,24,35
Grapes,147,68,139,139,61,24,35
Grapes,161,68,138,144,59,24,35
Grapes,129,67,123,120,62,24,35
Grapes,156,68,155,146,62,24,35
Grapes,131,68,135,119,60,24,35
Grapes,150,68,150,148,60,24,35
Grapes,130,68,116,119,59,24,35
Grapes,148,67,152,136,63,24,35
Grapes,154,67,139,145,61,24,35
Grapes,134,66,126,123,61,24,35
Grapes,141,67,130,132,61,24,35
Grapes,162,68,159,143,59,24,35
Grapes,119,67,124,130,61,24,35
Grapes,134,66,116,129,61,24,35
Grapes,142,67,121,129,59,24,35
Grapes,138,67,121,122,64,24,35
Grapes,125,69,133,117,60,24,35
Grapes,137,66,125,127,60,24,35
Grapes,131,67,142,129,60,24,35
Grapes,136,68,118,129,62,24,35
Grapes,140,68,127,124,61,24,35
Grapes,129,68,125,122,60,24,35
Grapes,123,66,128,117,61,24,35
Grapes,118,67,127,114,61,24,35
Grapes,132,67,115,126,61,24,35
Grapes,133,67,120,127,62,24,35
Grapes,114,68,131,106,60,24,35
Grapes,135,68,128,133,61,24,35
Grapes,152,67,153,140,60,24,35
Grapes,160,68,140,141,61,24,35
Grapes,158,69,140,153,62,24,35
Grapes,149,67,130,136,61,24,35
Grapes,130,68,124,120,61,24,35
Grapes,138,67,121,130,61,24,35
Grapes,159,67,152,149,61,24,35
Grapes,135,67,130,124,61,24,35
Grapes,159,69,151,146,60,24,35
Grapes,137,67,132,129,62,24,35
Grapes,140,67,113,122,61,24,35
Grapes,140,69,109,132,59,24,35
Grapes,124,68,113,128,61,24,35
Grapes,128,67,130,130,62,24,35
Grapes,151,69,132,134,61,24,35
Grapes,142,67,141,136,61,24,35
Grapes,163,69,155,146,59,24,35
Grapes,143,66,138,138,62,24,35
Grapes,129,67,107,134,60,24,35
Grapes,149,65,143,142,60,24,35
Grapes,153,67,142,149,60,24,35
Grapes,133,67,134,126,63,24,35
Grapes,128,67,127,116,60,24,35
Grapes,169,68,140,153,61,24,35
Grapes,118,65,123,116,64,24,35
Grapes,144,67,131,134,62,24,35
Grapes,166,67,139,151,61,24,35
Grapes,164,67,151,155,62,24,35
Grapes,151,68,147,139,59,24,35
Grapes,157,67,136,146,62,24,35
Grapes,139,67,131,135,61,24,35
Grapes,144,67,133,136,61,24,35
Grapes,144,67,132,129,61,24,35
Grapes,138,65,131,119,61,24,35
Grapes,132,67,128,124,62,24,35
Grapes,147,66,130,131,61,24,35
Grapes,158,70,141,149,61,24,35
Grapes,151,66,138,142,60,24,35
Grapes,126,67,128,123,62,24,35
Grapes,143,67,128,129,59,24,35
Grapes,149,66,142,141,59,24,35
Grapes,137,70,124,128,61,24,35
Grapes,144,68,134,136,61,24,35
Grapes,139,67,128,133,63,24,35
Grapes,138,67,126,128,60,24,35
Grapes,144,67,139,146,61,24,35
Grapes,128,66,135,119,61,24,35
Grapes,142,66,132,136,61,24,35
Grapes,138,68,134,131,62,24,35
Grapes,143,66,137,135,61,24,35
Grapes,140,67,138,134,64,24,35
Grapes,143,66,135,138,63,24,35
Grapes,131,66,126,122,62,24,35
Grapes,143,68,137,137,61,24,35
Grapes,158,65,153,143,61,24,35
Grapes,132,68,114,128,59,24,35
Grapes,130,67,120,128,62,24,35
Grapes,152,67,156,148,62,24,35
Grapes,128,69,111,127,61,24,35
Grapes,147,67,148,140,61,24,35
Grapes,125,67,114,116,57,24,35
Grapes,157,67,145,140,60,24,35
Grapes,126,67,130,112,61,24,35
Grapes,144,68,148,135,61,24,35
Grapes,144,68,124,138,61,24,35
Grapes,146,67,141,142,63,24,35
Grapes,124,68,122,123,61,24,35
Grapes,160,65,150,145,61,24,35
Grapes,121,67,117,115,62,24,35
Grapes,160,68,142,147,59,24,35
Grapes,147,67,142,142,61,24,35
Grapes,122,67,119,128,61,24,35
Grapes,144,66,132,129,61,24,35
Grapes,154,68,145,141,62,24,35
Grapes,152,67,136,139,61,24,35
Grapes,130,67,132,119,61,24,35
Grapes,126,66,124,120,61,24,35
Grapes,148,67,142,133,61,24,35
Grapes,150,67,137,138,61,24,35
Grapes,127,67,120,120,63,24,35
Grapes,144,68,134,133,61,24,35
Grapes,144,67,155,137,61,24,35
Grapes,142,70,136,132,61,24,35
Grapes,133,68,121,121,61,24,35
Grapes,142,68,129,130,59,24,35
Grapes,163,68,144,143,59,24,35
Grapes,153,67,148,147,61,24,35
Grapes,146,68,138,137,59,24,35
Grapes,121,69,127,120,61,24,35
Grapes,143,67,129,134,62,24,35
Grapes,165,67,141,155,61,24,35
Grapes,134,67,145,126,62,24,35
Grapes,137,67,124,123,61,24,35
Grapes,130,67,131,125,60,24,35
Grapes,146,66,127,133,63,24,35
Grapes,141,67,136,130,62,24,35
Grapes,137,67,122,122,62,24,35
Grapes,128,69,126,119,62,24,35
Grapes,148,66,143,137,61,24,35
Grapes,150,70,140,135,61,24,35
Grapes,131,68,129,106,60,24,35
Grapes,141,68,136,141,59,24,35
Grapes,146,67,142,143,61,24,35
Grapes,127,68,112,135,61,24,35
Grapes,149,67,144,141,60,24,35
Grapes,142,68,125,129,61,24,35
Grapes,146,66,133,140,61,24,35
Grapes,131,67,115,123,61,24,35
Grapes,145,67,146,136,61,24,35
Grapes,152,66,135,151,60,24,35
Grapes,123,68,125,120,61,24,35
Grapes,127,66,126,125,62,24,35
Grapes,153,68,153,147,60,24,35
Grapes,126,68,122,119,62,24,35
Grapes,148,68,137,139,61,24,35
Grapes,143,69,136,138,61,24,35
Grapes,134,68,117,123,62,24,35
Grapes,152,68,140,141,61,24,35
Grapes,126,69,132,123,63,24,35
Grapes,125,67,121,122,61,24,35
Grapes,153,69,132,131,61,24,35
Grapes,150,68,149,142,60,24,35
Grapes,131,67,128,132,62,24,35
Grapes,134,67,130,130,62,24,35
Grapes,154,68,141,152,61,24,35
Grapes,139,68,120,135,62,24,35
Grapes,137,69,118,120,62,24,35
Grapes,155,68,142,145,61,24,35
Grapes,141,66,123,138,62,24,35
Grapes,132,67,128,128,63,24,35
Grapes,157,67,143,140,59,24,35
Grapes,143,68,134,136,63,24,35
Grapes,128,66,122,121,62,24,35
Grapes,153,68,130,135,62,24,35
Grapes,153,69,144,145,62,24,35
Grapes,133,68,122,124,61,24,35
Grapes,146,68,152,139,61,24,35
Grapes,139,70,124,126,61,24,35
Grapes,151,68,137,143,61,24,35
Grapes,128,68,123,111,61,24,35
Grapes,147,67,127,132,61,24,35
Grapes,135,66,124,135,61,24,35
Grapes,139,68,128,129,61,24,35
Grapes,144,68,134,136,60,24,35
Grapes,134,70,124,129,61,24,35
Grapes,147,69,134,136,59,24,35
Grapes,162,68,133,144,61,24,35
Grapes,134,69,124,129,60,24,35
Grapes,128,68,130,121,59,24,35
Grapes,147,68,138,145,62,24,35
Grapes,140,68,130,125,62,24,35
Grapes,133,67,127,129,62,24,35
Grapes,141,68,131,132,62,24,35
Grapes,145,67,142,142,60,24,35
Grapes,134,67,112,122,62,24,35
Grapes,153,68,143,144,62,24,35
Grapes,130,70,114,120,59,24,35
Grapes,141,68,132,134,62,24,35
Grapes,156,70,144,148,61,24,35
Grapes,131,68,115,124,61,24,35
Grapes,167,68,147,148,59,24,35
Grapes,132,68,128,117,61,24,35
Grapes,154,68,149,146,61,24,35
Grapes,149,67,133,136,60,24,35
Grapes,131,67,113,127,62,24,35
Grapes,151,69,141,144,62,24,35
Grapes,142,68,132,131,61,24,35
Grapes,128,68,125,114,61,24,35
Grapes,157,68,134,147,62,24,35
Grapes,126,68,115,120,62,24,35
Grapes,129,67,129,132,63,24,35
Grapes,145,67,134,136,62,24,35
Grapes,151,68,138,147,62,24,35
Grapes,145,67,151,136,63,24,35
Grapes,150,68,151,143,60,24,35
Grapes,145,67,134,138,62,24,35
Grapes,131,68,112,124,62,24,35
Grapes,139,68,130,130,62,24,35
Grapes,146,68,145,139,63,24,35
Grapes,122,68,126,121,61,24,35
Grapes,157,69,143,147,62,24,35
Grapes,133,67,108,130,62,24,35
Grapes,145,68,146,136,59,24,35
Grapes,129,70,120,123,59,24,35
Grapes,152,68,146,138,61,24,35
Grapes,135,68,122,117,62,24,35
Grapes,143,67,145,135,62,24,35
Grapes,123,67,118,128,62,24,35
Grapes,153,69,142,144,62,24,35
Grapes,125,68,123,119,61,24,35
Grapes,150,68,148,144,61,24,35
Grapes,140,70,131,124,60,24,35
Grapes,129,67,123,136,62,24,35
Grapes,153,67,151,142,62,24,35
Grapes,133,67,135,119,63,24,35
Grapes,145,68,147,140,63,24,35
Grapes,134,69,129,128,62,24,35
Grapes,148,69,134,136,61,24,35
Grapes,128,68,127,120,62,24,35
Grapes,154,69,147,145,61,24,35
Grapes,129,67,118,122,63,24,35
Grapes,151,68,149,141,62,24,35
Grapes,145,68,137,136,60,24,35
Grapes,128,68,117,121,62,24,35
Grapes,126,69,122,124,62,24,35
Grapes,160,70,154,143,61,24,35
Grapes,121,67,120,120,63,24,35
Grapes,151,69,138,139,61,24,35
Grapes,127,67,125,127,63,24,35
Grapes,156,70,145,143,62,24,35
Grapes,130,67,110,118,62,24,35
Grapes,157,68,140,146,62,24,35
Grapes,128,68,128,119,62,24,35
Grapes,143,68,133,140,61,24,35
Grapes,137,68,129,131,61,24,35
Grapes,139,66,115,124,62,24,35
Grapes,159,67,148,147,60,24,35
Grapes,128,68,113,123,59,24,35
Grapes,146,68,146,144,63,24,35
Grapes,138,68,120,135,60,24,35
Grapes,150,68,139,138,62,24,35
Grapes,125,68,120,120,63,24,35
Grapes,147,68,143,143,60,24,35
Grapes,127,67,113,127,61,24,35
Grapes,148,68,135,139,62,24,35
Grapes,125,68,123,117,61,24,35
Grapes,150,68,141,146,62,24,35
Grapes,142,68,134,137,61,24,35
Grapes,126,68,120,117,62,24,35
Grapes,138,70,123,122,61,24,35
Grapes,155,68,144,138,63,24,35
Grapes,138,68,131,126,62,24,35
Grapes,117,70,119,111,61,24,35
Grapes,126,68,123,121,61,24,35
Grapes,128,67,113,128,63,24,35
Grapes,137,68,116,128,61,24,35
Grapes,128,68,115,115,62,24,35
Grapes,134,67,119,125,63,24,35
Grapes,136,68,132,126,62,24,35
Grapes,144,67,135,135,63,24,35
Grapes,148,68,139,147,61,24,35
Grapes,153,70,140,141,62,24,35
Grapes,143,68,142,136,62,24,35
Grapes,137,68,128,126,61,24,35
Grapes,128,68,124,125,62,24,35
Grapes,137,67,118,134,62,24,35
Grapes,156,67,138,150,62,24,35
Grapes,125,69,127,115,61,24,35
Grapes,147,70,134,138,59,24,35
Grapes,125,68,124,114,62,24,35
Grapes,162,68,138,148,61,24,35
Grapes,136,67,129,138,62,24,35
Grapes,137,68,120,129,62,24,35
Grapes,147,67,137,139,62,24,35
Grapes,150,68,147,136,61,24,35
Grapes,143,68,138,137,62,24,35
Grapes,140,68,130,136,61,24,35
Grapes,144,70,139,137,59,24,35
Grapes,149,70,140,143,62,24,35
Grapes,147,67,135,135,61,24,35
Grapes,159,68,145,146,61,24,35
Grapes,142,68,131,127,62,24,35
Grapes,121,68,126,121,61,24,35
Grapes,140,70,132,137,61,24,35
Grapes,152,68,141,141,62,24,35
Grapes,153,69,146,146,61,24,35
Grapes,160,67,139,151,63,24,35
Grapes,150,68,139,138,62,24,35
Grapes,155,68,141,143,62,24,35
Grapes,155,68,153,145,62,24,35
Grapes,146,67,144,135,61,24,35
Grapes,129,70,124,116,61,24,35
Grapes,157,67,131,145,63,24,35
Grapes,146,68,144,138,62,24,35
Grapes,139,68,132,130,63,24,35
Grapes,125,69,106,129,62,24,35
Grapes,138,70,129,132,61,24,35
Grapes,142,68,133,138,63,24,35
Grapes,148,68,129,136,63,24,35
Grapes,157,67,147,136,63,24,35
Grapes,152,69,142,144,61,24,35
Grapes,142,69,134,135,61,24,35
Grapes,130,68,120,115,61,24,35
Grapes,135,70,139,131,62,24,35
Grapes,146,69,137,135,61,24,35
Grapes,149,67,141,136,62,24,35
Grapes,127,68,129,121,61,24,35
Grapes,126,68,119,118,61,24,35
Grapes,118,68,121,113,62,24,35
Grapes,123,70,123,121,62,24,35
Grapes,131,68,123,121,62,24,35
Grapes,129,67,123,116,62,24,35
Grapes,136,69,120,125,61,24,35
Grapes,144,69,139,133,62,24,35
Grapes,147,68,135,137,61,24,35
Grapes,124,68,115,121,63,24,35
Grapes,138,68,133,131,61,24,35
Grapes,146,67,151,138,62,24,35
Grapes,129,68,113,116,63,24,35
Grapes,152,67,140,143,61,24,35
Grapes,143,69,135,138,62,24,35
Grapes,118,69,122,128,63,24,35
Grapes,153,67,139,138,63,24,35
Grapes,124,70,114,123,63,24,35
Grapes,139,67,149,136,63,24,35
Grapes,132,70,116,125,62,24,35
Grapes,139,67,128,131,64,24,35
Grapes,141,67,127,134,64,24,35
Grapes,131,68,135,131,62,24,35
Grapes,141,71,133,137,62,24,35
Grapes,137,67,124,129,61,24,35
Grapes,141,68,134,134,61,24,35
Grapes,135,69,125,128,61,24,35
Grapes,155,69,149,145,62,24,35
Grapes,127,68,124,109,62,24,35
Grapes,122,68,121,121,61,24,35
Grapes,155,67,130,142,63,24,35
Grapes,113,69,129,115,64,24,35
Grapes,155,70,142,144,62,24,35
Grapes,119,67,122,115,62,24,35
Grapes,140,69,133,140,61,24,35
Grapes,136,68,128,125,62,24,35
Grapes,130,67,122,128,62,24,35
Grapes,158,67,138,146,63,24,35
Grapes,150,70,149,134,62,24,35
Grapes,133,69,132,126,64,24,35
Grapes,125,67,131,116,62,24,35
Grapes,105,68,126,113,61,24,35
Grapes,122,69,121,113,62,24,35
Grapes,133,69,123,125,61,24,35
Grapes,140,67,125,129,64,24,35
Grapes,153,69,142,148,65,24,35
Grapes,164,70,144,146,64,24,35
Grapes,160,69,148,139,61,24,35
Grapes,150,67,145,135,62,24,35
Grapes,130,67,119,116,64,24,35
Grapes,135,69,137,129,61,24,35
Grapes,150,68,134,132,62,24,35
Grapes,148,68,140,137,61,24,35
Grapes,126,68,114,128,62,24,35
Grapes,133,70,127,123,63,24,35
Grapes,153,68,141,149,61,24,35
Grapes,141,67,131,136,62,24,35
Grapes,131,69,110,124,62,24,35
Grapes,129,69,111,121,62,24,35
Grapes,144,69,127,135,63,24,35
Grapes,153,68,144,138,61,24,35
Grapes,154,69,145,139,62,24,35
Grapes,158,67,134,152,63,24,35
Grapes,147,69,139,142,62,24,35
Grapes,145,69,134,137,61,24,35
Grapes,135,67,124,127,63,24,35
Grapes,111,69,117,122,62,24,35
Grapes,137,69,129,129,62,24,35
Grapes,162,68,144,151,62,24,35
Grapes,143,67,130,132,63,24,35
Grapes,130,69,123,115,62,24,35
Grapes,136,69,127,126,64,24,35
Grapes,152,69,147,149,61,24,35
Grapes,133,69,124,126,62,24,35
Grapes,107,70,118,111,61,24,35
Grapes,134,68,141,128,61,24,35
Grapes,156,69,151,147,62,24,35
Grapes,144,70,140,137,62,24,35
Grapes,131,68,134,124,61,24,35
Grapes,131,69,123,122,62,24,35
Grapes,115,69,124,107,62,24,35
Grapes,133,69,131,125,62,24,35
Grapes,143,67,134,140,61,24,35
Grapes,146,70,136,133,59,24,35
Grapes,155,69,144,151,62,24,35
Grapes,148,69,147,141,62,24,35
Grapes,146,68,128,137,62,24,35
Grapes,135,69,126,125,62,24,35
Grapes,118,69,117,115,62,24,35
Grapes,128,71,116,123,62,24,35
Grapes,124,69,125,119,62,24,35
Grapes,123,68,121,113,61,24,35
Grapes,134,68,127,122,62,24,35
Grapes,156,69,140,149,63,24,35
Grapes,144,68,135,135,62,24,35
Grapes,123,68,110,116,62,24,35
Grapes,139,69,139,132,62,24,35
Grapes,162,69,150,148,60,24,35
Grapes,143,69,132,135,62,24,35
Grapes,117,69,123,107,61,24,35
Grapes,138,69,121,124,62,24,35
Grapes,158,68,143,140,62,24,35
Grapes,128,69,113,132,62,24,35
Grapes,138,71,133,127,63,24,35
Grapes,149,69,139,144,61,24,35
Grapes,136,69,122,123,62,24,35
Grapes,144,67,135,138,62,24,35
Grapes,146,69,130,130,62,24,35
Grapes,160,69,136,145,61,24,35
Grapes,118,70,114,120,63,24,35
Grapes,141,69,133,132,61,24,35
Grapes,146,70,127,127,61,24,35
Grapes,129,69,137,125,62,24,35
Grapes,153,69,128,136,63,24,35
Grapes,140,69,132,136,62,24,35
Grapes,135,69,133,125,62,24,35
Grapes,138,70,131,133,62,24,35
Grapes,139,70,133,128,61,24,35
Grapes,139,71,131,132,61,24,35
Grapes,132,69,126,128,63,24,35
Grapes,144,69,150,134,63,24,35
Grapes,115,69,122,116,63,24,35
Grapes,139,67,126,131,63,24,35
Grapes,155,68,134,146,62,24,35
Grapes,135,69,132,131,62,24,35
Grapes,118,67,119,122,63,24,35
Grapes,151,69,138,133,61,24,35
Grapes,157,68,134,148,61,24,35
Grapes,141,70,129,136,61,24,35
Grapes,132,69,120,121,61,24,35
Grapes,141,69,130,135,61,24,35
Grapes,142,69,132,131,61,24,35
Grapes,143,68,136,134,62,24,35
Grapes,146,70,137,135,62,24,35
Grapes,148,69,137,138,62,24,35
Grapes,142,70,135,134,62,24,35
Grapes,153,71,139,144,62,24,35
Grapes,144,69,147,142,62,24,35
Grapes,153,69,141,152,62,24,35
Grapes,147,69,135,136,61,24,35
Grapes,161,69,136,144,64,24,35
Grapes,149,68,144,138,62,24,35
Grapes,139,69,131,133,59,24,35
Grapes,120,69,112,121,63,24,35
Grapes,141,67,138,141,62,24,35
Grapes,146,68,144,147,62,24,35
Grapes,114,70,118,117,60,24,35
Grapes,137,67,128,127,63,24,35
Grapes,147,69,151,138,62,24,35
Grapes,123,68,104,117,62,24,35
banana,164,67,147,146,64,24,35
banana,129,69,118,119,62,24,35
banana,155,70,136,140,64,24,35
banana,141,69,134,137,62,24,35
banana,127,69,118,124,63,24,35
banana,151,68,149,137,62,24,35
banana,119,66,120,119,62,24,35
banana,136,70,132,127,61,24,35
banana,166,70,140,154,61,24,35
banana,140,71,141,137,62,24,35
banana,135,71,127,128,61,24,35
banana,124,72,137,132,60,24,35
banana,118,72,116,117,60,24,35
banana,110,72,118,113,60,24,35
banana,135,72,128,127,60,24,35
banana,154,71,131,134,59,24,35
banana,140,72,139,135,60,24,35
banana,130,72,118,118,60,24,35
banana,109,72,121,109,60,24,35
banana,119,74,120,109,60,24,35
banana,137,73,136,135,62,24,35
banana,152,72,144,136,59,24,35
banana,160,73,140,153,60,24,35
banana,153,73,132,146,62,24,35
banana,144,72,130,134,62,24,35
banana,133,72,131,130,60,24,35
banana,141,73,128,131,59,24,35
banana,133,73,123,119,60,24,35
banana,121,73,121,114,60,24,35
banana,118,73,119,110,61,24,35
banana,121,73,124,108,61,24,35
banana,139,73,123,129,60,24,35
banana,147,73,143,138,61,24,35
banana,137,73,134,136,61,24,35
banana,125,74,118,116,61,24,35
banana,129,74,131,127,60,24,35
banana,145,74,133,137,59,24,35
banana,136,73,120,131,62,24,35
banana,137,74,111,127,61,24,35
banana,141,73,129,130,62,24,35
banana,155,75,143,151,62,24,35
banana,116,73,123,119,60,24,35
banana,114,74,108,117,61,24,35
banana,131,75,130,131,61,24,35
banana,154,73,148,145,59,24,35
banana,139,74,132,136,60,24,35
banana,133,73,132,126,59,24,35
banana,129,73,115,125,62,24,35
banana,124,75,120,116,60,24,35
banana,130,73,113,129,60,24,35
banana,114,73,111,116,60,24,35
banana,119,73,122,111,59,24,35
banana,125,73,121,128,60,24,35
banana,127,75,121,114,60,24,35
banana,137,73,126,124,60,24,35
banana,132,74,135,128,60,24,35
banana,148,73,141,140,60,24,35
banana,153,74,145,146,62,24,35
banana,147,73,150,139,59,24,35
banana,157,75,137,142,60,24,35
banana,148,73,155,144,60,24,35
banana,150,74,141,139,59,24,35
banana,147,76,148,141,62,24,35
banana,162,75,144,142,60,24,35
banana,139,74,148,135,60,24,35
banana,150,75,134,142,61,24,35
banana,144,75,131,135,60,24,35
banana,135,74,123,127,59,24,35
banana,132,75,127,119,60,24,35
banana,132,73,108,119,60,24,35
banana,117,73,115,122,60,24,35
